h,chiF_overlap,F_neighbor,Neff,Neff_norm,H_shannon,mz_mean,Cnn_raw,Cnn_conn,Cnn_conn_abs_mean,gap_E1_E0
1.9090909090909092,0.4191496596472888,0.9999997904251702,14.564545420562464,0.00022223732636356299,4.684268664737154,2.115814468073296e-12,0.7555280580952182,0.7555280580952182,0.7555280580952182,
1.9393939393939394,0.43247777314903146,0.9999997837611134,15.646676199282968,0.00023874933165409802,4.799446307631557,-1.289177098406924e-12,0.7467757247849225,0.7467757247849225,0.7467757247849225,
1.9696969696969697,0.44713249769401386,0.9999997764337512,16.843451346339407,0.00025701067117827464,4.917213713432528,1.9569762477189556e-12,0.7377698492664734,0.7377698492664734,0.7377698492664734,
2.0,0.4632157359907296,0.999999768392132,18.170717223344784,0.00027726314122535376,5.037725046253584,4.098874017977039e-13,0.7284960848480243,0.7284960848480243,0.7284960848480243,
2.0303030303030303,0.4808180917859062,0.9999997595909541,19.64708110098398,0.0002997906662137448,5.161138982608685,4.717726209690909e-12,0.7189391449829394,0.7189391449829394,0.7189391449829394,
2.0606060606060606,0.5000112592856709,0.9999997499943704,21.294475179575365,0.0003249279049617823,5.287614887808365,2.33885827372049e-13,0.7090829887457163,0.7090829887457163,0.7090829887457163,
2.090909090909091,0.520838454143302,0.9999997395807729,23.138845176322242,0.0003530707576953467,5.417307759349677,-1.6421239368291651e-13,0.6989110995686784,0.6989110995686784,0.6989110995686784,
2.121212121212121,0.54330293020044,0.9999997283485349,25.21099093040312,0.00038468919266362183,5.550361783022344,9.121939315015481e-13,0.6884068756618238,0.6884068756618238,0.6884068756618238,
2.1515151515151514,0.5673547260887091,0.999999716322637,27.547591876922237,0.00042034289362979487,5.686902390787392,8.422776365257789e-14,0.6775541496560631,0.6775541496560631,0.6775541496560631,
2.1818181818181817,0.5928759452267229,0.9999997035620274,30.19245632894281,0.00046070032240208146,5.827026785889778,1.20719406693226e-13,0.6663378517926011,0.6663378517926011,0.6663378517926011,
2.212121212121212,0.6196655959467279,0.999999690167202,33.19804005534709,0.0005065618904929671,5.970793014479904,-1.2576745200831851e-14,0.6547448248923622,0.6547448248923622,0.6547448248923622,
2.242424242424242,0.6474249425458822,0.9999996762875287,36.627286635982614,0.0005588880407101839,6.11820782632614,-4.575471945766907e-13,0.6427647888816537,0.6427647888816537,0.6427647888816537,
2.2727272727272725,0.6757454986683342,0.9999996621272507,40.55584867864115,0.0006188331402380546,6.269213767895795,-1.198069421448622e-13,0.6303914383744322,0.6303914383744322,0.6303914383744322,
2.3030303030303028,0.7041017511255632,0.9999996479491244,45.07475499424484,0.0006877861785010504,6.423676193052018,-5.772465838660423e-13,0.6176236374101538,0.6176236374101538,0.6176236374101538,
2.3333333333333335,0.7318514343435112,0.9999996340742828,50.29359287679799,0.000767419324902313,6.581371126387998,-3.2883418210616355e-14,0.6044666529071516,0.6044666529071516,0.6044666529071516,
2.3636363636363638,0.7582458558808014,0.9999996208770721,56.3442757800662,0.0008597454190073578,6.74197514328483,6.390374340803362e-14,0.5909333440614892,0.5909333440614892,0.5909333440614892,
2.393939393939394,0.7824525540822691,0.999999608773723,63.3854631064589,0.0009671854111703323,6.905058583927016,1.3269073340094195e-13,0.5770452028473205,0.5770452028473205,0.5770452028473205,
2.4242424242424243,0.8035912315573768,0.9999995982043842,71.60768897253087,0.0010926466212849558,7.070083442076877,-9.346690088563037e-15,0.5628331253509554,0.5628331253509554,0.5628331253509554,
2.4545454545454546,0.8207821413641625,0.9999995896089293,81.23923860202342,0.0012396124054263827,7.2364071065182305,2.7063420948714167e-14,0.5483377906482098,0.5483377906482098,0.5483377906482098,
2.484848484848485,0.8332039076464071,0.9999995833980462,92.55278281715712,0.001412243390154375,7.403292752781462,1.1531747778903423e-13,0.5336095379504432,0.5336095379504432,0.5336095379504432,
2.515151515151515,0.8401553592829458,0.9999995799223204,105.87274163467045,0.0016154898320719978,7.56992659006327,-6.414833941814635e-14,0.5187076665129269,0.5187076665129269,0.5187076665129269,
2.5454545454545454,0.8411142071729216,0.9999995794428964,121.5832967422044,0.0018552138785126403,7.735441419951279,1.9433239739630181e-13,0.5036991352220815,0.5036991352220815,0.5036991352220815,
2.5757575757575757,0.835784656594285,0.9999995821076717,140.13691046114536,0.0021383195565970667,7.898945168419479,2.844304652915852e-13,0.48865670403025796,0.48865670403025796,0.48865670403025796,
2.6060606060606064,0.8241269924269545,0.9999995879365038,162.06313763983178,0.0024728872320530972,8.059552351768884,1.0742622069681573e-13,0.47365662753354587,0.47365662753354587,0.47365662753354587,
2.6363636363636367,0.806364325534048,0.9999995968178372,187.97744072464474,0.002868308116525951,8.216415975444168,-9.27685012142021e-13,0.45877606945623417,0.45877606945623417,0.45877606945623417,
2.666666666666667,0.782965406287417,0.9999996085172969,218.58964178664954,0.003335413235269921,8.368757244846702,-3.8050985973203666e-13,0.4440904441364555,0.4440904441364555,0.4440904441364555,
2.6969696969696972,0.7546059050955733,0.9999996226970475,254.71157475835258,0.0038865901910149015,8.515890725118918,-1.8908485888147197e-14,0.4296708993763562,0.4296708993763562,0.4296708993763562,
2.7272727272727275,0.7221141022917266,0.9999996389429489,297.2634433492465,0.0045358801780585704,8.657243172008048,8.408967966389014e-13,0.4155821329516929,0.4155821329516929,0.4155821329516929,
2.757575757575758,0.6864083186286507,0.9999996567958407,347.2783508544294,0.005299047101660605,8.792365050182744,4.556320598592123e-13,0.40188068776420066,0.40188068776420066,0.40188068776420066,
2.787878787878788,0.6484342773838137,0.9999996757828613,405.9044543822246,0.006193610448947519,8.920934605943241,-1.5488305082911324e-13,0.3886138080666429,0.3886138080666429,0.3886138080666429,
2.8181818181818183,0.6091090609672278,0.9999996954454695,474.4042104422244,0.007238833777499762,9.042755118933199,-1.885817890734387e-14,0.37581887371532396,0.37581887371532396,0.37581887371532396,
2.8484848484848486,0.5692763471731865,0.9999997153618264,554.1502271408551,0.00845566142487877,9.157746518028853,6.079112907508843e-13,0.36352337158980164,0.36352337158980164,0.36352337158980164,
2.878787878787879,0.5296752547678807,0.9999997351623726,646.6173185923259,0.00986659726855966,9.265932858484918,4.3517012909832786e-13,0.35174532094417854,0.35174532094417854,0.35174532094417854,
2.909090909090909,0.490922793972004,0.999999754538603,753.3704714683876,0.0114955211100523,9.367427230121475,-1.0327329269532726e-13,0.34049404525040616,0.34049404525040616,0.34049404525040616,
2.9393939393939394,0.45350840438551643,0.9999997732457978,876.0485775713877,0.013367440453664973,9.462415545754933,1.0122718635541261e-13,0.3297711763961794,0.3297711763961794,0.3297711763961794,
2.9696969696969697,0.41779799353491853,0.9999997911010032,1016.3439562534876,0.015508178043418695,9.551140413368996,7.29633367613225e-14,0.3195717841639608,0.3195717841639608,0.3195717841639608,
