h,l,type,s2,seed,model_file
7.500000e-01,8,novel,7.143078e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,1,support,5.216417e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,2,support,6.157303e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,3,support,6.712132e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,4,support,6.822834e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,5,support,7.018881e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,6,support,7.057629e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,7,support,7.105541e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.000000e-01,8,support,7.087784e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,1,novel,4.625168e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,2,novel,5.879917e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,3,novel,6.439896e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,4,novel,6.606846e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,5,novel,6.867924e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,6,novel,6.990585e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,7,novel,7.012005e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
8.500000e-01,8,novel,6.984024e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,1,novel,4.506874e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,2,novel,5.559902e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,3,novel,6.265736e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,4,novel,6.485834e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,5,novel,6.739712e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,6,novel,6.786308e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,7,novel,7.020092e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.000000e-01,8,novel,6.989336e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,1,support,3.920269e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,2,support,5.058670e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,3,support,5.681086e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,4,support,5.968094e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,5,support,6.177549e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,6,support,6.272221e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,7,support,6.464453e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
9.500000e-01,8,support,6.368084e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,1,support,3.511868e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,2,support,4.522314e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,3,support,5.026417e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,4,support,5.357075e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,5,support,5.607185e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,6,support,5.634441e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,7,support,5.795050e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.000000e+00,8,support,5.881109e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,1,support,3.032894e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,2,support,3.941612e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,3,support,4.408188e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,4,support,4.627781e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,5,support,4.876595e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,6,support,4.936495e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,7,support,5.085821e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.050000e+00,8,support,4.986286e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,1,novel,2.543688e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,2,novel,3.261929e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,3,novel,3.626604e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,4,novel,3.837404e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,5,novel,3.946686e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,6,novel,4.022055e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,7,novel,4.101143e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.100000e+00,8,novel,4.042301e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,1,novel,2.390099e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,2,novel,2.974396e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,3,novel,3.150024e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,4,novel,3.343525e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,5,novel,3.439217e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,6,novel,3.456135e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,7,novel,3.422222e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.150000e+00,8,novel,3.376303e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,1,support,2.098951e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,2,support,2.582541e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,3,support,2.706175e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,4,support,2.801409e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,5,support,2.852573e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,6,support,2.869864e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,7,support,2.978668e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.200000e+00,8,support,2.895164e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,1,novel,1.913958e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,2,novel,2.293606e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,3,novel,2.357931e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,4,novel,2.412033e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,5,novel,2.457447e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,6,novel,2.495537e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,7,novel,2.429276e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.250000e+00,8,novel,2.505417e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,1,novel,1.637812e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,2,novel,1.962004e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,3,novel,2.074223e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,4,novel,2.078228e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,5,novel,2.150803e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,6,novel,2.138901e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,7,novel,2.113371e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.300000e+00,8,novel,2.138987e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,1,novel,1.507311e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,2,novel,1.834669e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,3,novel,1.880417e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,4,novel,1.866379e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,5,novel,1.951075e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,6,novel,1.964779e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,7,novel,1.894484e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.350000e+00,8,novel,1.971560e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,1,novel,1.398153e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,2,novel,1.678343e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,3,novel,1.708660e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,4,novel,1.678457e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,5,novel,1.749859e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,6,novel,1.732378e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,7,novel,1.717911e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.400000e+00,8,novel,1.803656e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,1,novel,1.285000e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,2,novel,1.510983e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,3,novel,1.547813e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,4,novel,1.508093e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,5,novel,1.599369e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,6,novel,1.571360e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,7,novel,1.534195e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.450000e+00,8,novel,1.617603e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,1,support,1.193933e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,2,support,1.389666e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,3,support,1.448841e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,4,support,1.372299e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,5,support,1.484947e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,6,support,1.469841e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,7,support,1.402826e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
1.500000e+00,8,support,1.523771e-01,42,hyprbm_tfim_16_20000_seed42_20260205_212253.pt
