stage,batch_size,learning_rate,mean_peak_fidelity,std_peak_fidelity,max_peak_fidelity,mean_best_epoch,mean_final_fidelity,mean_final_kl,num_seeds
stage3_final,512,0.031622776602,0.8416247563661268,0.09913236419343815,0.8979615213618374,19.8,0.30223568639706405,3.0795685232626058,5
stage3_final,128,0.094868329805,0.8078286885057965,0.08400493406127535,0.8879224296868886,2.2,0.20927030926059342,5.28212119956398,5
stage3_final,512,0.094868329805,0.7413141635759781,0.22787428713712796,0.919005937057117,25.2,0.38421593498229123,3.437221911016272,5
