h,l,type,s2,seed,model_file
1.400000e+00,6,novel,1.717920e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.400000e+00,7,novel,1.619530e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.400000e+00,8,novel,1.668415e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,1,novel,1.122475e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,2,novel,1.446552e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,3,novel,1.505013e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,4,novel,1.503067e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,5,novel,1.588821e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,6,novel,1.556005e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,7,novel,1.603203e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.450000e+00,8,novel,1.571846e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,1,support,1.243134e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,2,support,1.426058e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,3,support,1.324730e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,4,support,1.406441e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,5,support,1.434479e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,6,support,1.404247e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,7,support,1.465397e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
1.500000e+00,8,support,1.488829e-01,43,hyprbm_tfim_16_20000_seed43_20260205_212254.pt
