h,l,type,s2,seed,model_file
7.500000e-01,6,novel,7.013102e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
7.500000e-01,7,novel,7.042646e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
7.500000e-01,8,novel,7.028866e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,1,support,4.840612e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,2,support,6.130142e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,3,support,6.543198e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,4,support,6.851940e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,5,support,6.942921e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,6,support,7.029076e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,7,support,7.082567e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.000000e-01,8,support,7.058010e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,1,novel,4.571819e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,2,novel,5.909691e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,3,novel,6.611156e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,4,novel,6.473036e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,5,novel,7.045898e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,6,novel,7.087212e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,7,novel,6.789274e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
8.500000e-01,8,novel,6.825562e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,1,novel,4.427586e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,2,novel,5.650196e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,3,novel,6.199589e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,4,novel,6.366863e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,5,novel,6.615887e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,6,novel,6.661406e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,7,novel,6.855268e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.000000e-01,8,novel,6.761265e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,1,support,3.829927e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,2,support,4.852362e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,3,support,5.375671e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,4,support,5.944805e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,5,support,6.111107e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,6,support,6.147795e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,7,support,6.335106e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
9.500000e-01,8,support,6.299057e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,1,support,3.476353e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,2,support,4.487610e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,3,support,5.041113e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,4,support,5.415134e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,5,support,5.632429e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,6,support,5.670948e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,7,support,5.557575e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.000000e+00,8,support,5.745707e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,1,support,2.982826e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,2,support,3.996525e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,3,support,4.258251e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,4,support,4.406128e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,5,support,4.650497e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,6,support,4.801216e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,7,support,5.019722e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.050000e+00,8,support,4.838381e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,1,novel,2.744656e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,2,novel,3.432312e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,3,novel,3.713751e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,4,novel,3.961172e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,5,novel,4.057131e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,6,novel,3.917065e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,7,novel,3.798342e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.100000e+00,8,novel,4.035912e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,1,novel,2.402172e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,2,novel,2.865896e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,3,novel,3.055820e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,4,novel,3.145332e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,5,novel,3.406134e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,6,novel,3.457260e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,7,novel,3.476620e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.150000e+00,8,novel,3.551960e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,1,support,2.036753e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,2,support,2.690897e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,3,support,2.682419e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,4,support,2.721176e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,5,support,2.797680e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,6,support,2.769041e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,7,support,2.826862e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.200000e+00,8,support,2.792425e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,1,novel,1.988239e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,2,novel,2.357407e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,3,novel,2.498589e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,4,novel,2.376804e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,5,novel,2.474422e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,6,novel,2.473526e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,7,novel,2.481327e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.250000e+00,8,novel,2.596045e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,1,novel,1.637993e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,2,novel,2.081633e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,3,novel,2.046375e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,4,novel,1.975937e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,5,novel,2.050877e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,6,novel,2.071514e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,7,novel,2.057438e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.300000e+00,8,novel,2.049751e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,1,novel,1.548462e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,2,novel,1.730137e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,3,novel,1.911221e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,4,novel,1.765804e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,5,novel,1.789932e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,6,novel,1.812019e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,7,novel,1.781693e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.350000e+00,8,novel,1.756344e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,1,novel,1.363649e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,2,novel,1.747484e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,3,novel,1.689568e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,4,novel,1.655502e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,5,novel,1.708717e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,6,novel,1.755466e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,7,novel,1.714706e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.400000e+00,8,novel,1.709232e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,1,novel,1.232929e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,2,novel,1.519299e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,3,novel,1.594019e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,4,novel,1.479549e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,5,novel,1.543503e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,6,novel,1.649408e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,7,novel,1.593990e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.450000e+00,8,novel,1.633883e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,1,support,1.249714e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,2,support,1.453362e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,3,support,1.500111e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,4,support,1.427641e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,5,support,1.481619e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,6,support,1.439552e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,7,support,1.480589e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
1.500000e+00,8,support,1.408710e-01,44,hyprbm_tfim_16_20000_seed44_20260205_212251.pt
