timestamp,seed,samples,overlap
2026-06-07 20:55:08,42,50,0.5531667267587309
2026-06-07 20:55:08,42,100,0.5798664643790591
2026-06-07 20:55:08,42,200,0.5928790108113242
2026-06-07 20:55:08,42,500,0.6009038227916775
2026-06-07 20:55:08,42,1000,0.6101500198471387
2026-06-07 20:55:08,42,2000,0.6249834490467554
2026-06-07 20:55:08,42,5000,0.7147136555795162
2026-06-07 20:55:08,42,10000,0.9829417427504898
2026-06-07 20:55:08,42,20000,0.9944976728213785
2026-06-07 20:55:08,42,50000,1.0038438942810115
